rating,date,variation,love_dummy,great_dummy,like_dummy,easy_dummy,works_dummy,good_dummy,doesnt_dummy,quality_dummy,better_dummy,well_dummy
5,2018-07-30,Charcoal Fabric ,0,1,0,1,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,1,0,0,1,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,0,0,0,0,0,0,0,0,0,0
4,2018-07-30,Sandstone Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,0,0,0,0,0,0,1,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
4,2018-07-30,Heather Gray Fabric ,0,1,1,0,1,0,0,0,0,1
5,2018-07-30,Heather Gray Fabric ,0,0,0,0,1,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,0,0,0,0,0,0,0,0,0,0
4,2018-07-30,Charcoal Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,1,0,0,0,0,0,1,0,0
5,2018-07-30,Heather Gray Fabric ,0,0,0,0,0,0,0,1,0,0
4,2018-07-30,Charcoal Fabric ,0,0,0,0,1,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,1,0,1,0,0
5,2018-07-30,Sandstone Fabric ,0,0,0,0,1,0,0,0,0,1
5,2018-07-30,Charcoal Fabric ,0,1,0,0,1,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,1,0,0,0,0,0,0,1,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,1,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,0,0,0,0,1,1,0,0,0,1
5,2018-07-30,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,0,1,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,1,1,0,0,0,0,0,0,0,0
5,2018-07-30,Sandstone Fabric ,1,0,0,0,0,0,0,1,0,0
4,2018-07-30,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Walnut Finish ,0,1,0,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,0,1,0,0,0,0,0,0,0
4,2018-07-30,Heather Gray Fabric ,0,0,0,0,0,0,0,1,0,0
5,2018-07-30,Charcoal Fabric ,1,0,0,1,1,0,0,0,0,0
5,2018-07-30,Sandstone Fabric ,0,0,1,0,0,0,0,1,0,0
4,2018-07-30,Charcoal Fabric ,0,1,1,0,0,0,0,1,1,0
4,2018-07-30,Sandstone Fabric ,0,0,0,0,0,0,0,0,0,0
4,2018-07-30,Charcoal Fabric ,0,1,0,0,0,0,0,0,0,0
2,2018-07-30,Charcoal Fabric ,0,0,0,0,0,1,0,0,0,0
4,2018-07-30,Charcoal Fabric ,0,0,1,0,0,0,1,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,1,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
4,2018-07-30,Oak Finish ,0,1,1,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,1,0,0,1,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
4,2018-07-30,Sandstone Fabric ,0,0,0,0,0,0,0,0,0,1
5,2018-07-30,Heather Gray Fabric ,0,0,0,0,0,0,0,0,0,1
5,2018-07-30,Charcoal Fabric ,1,0,0,1,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
4,2018-07-30,Charcoal Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,1,0,0,1,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-30,Sandstone Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,0,0,0,0,0,1,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,1
5,2018-07-30,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
4,2018-07-30,Charcoal Fabric ,0,1,0,0,0,0,0,0,1,0
5,2018-07-30,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,1,1,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,1,0,0,0,0,0,0,1,0,0
4,2018-07-30,Sandstone Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,1,0,0,0,1,0,0,0,0
1,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,1,0,0,0,0,0,1,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
3,2018-07-30,Sandstone Fabric ,0,0,0,0,0,0,0,0,0,1
5,2018-07-30,Charcoal Fabric ,0,0,0,1,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,0,0,1,0,0,0,0,0,1,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
3,2018-07-30,Heather Gray Fabric ,0,0,0,0,0,0,1,0,0,0
5,2018-07-30,Sandstone Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Sandstone Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,1,0,0
5,2018-07-30,Heather Gray Fabric ,0,0,0,1,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,0,1,0,0,0,0,0,0,0
4,2018-07-30,Charcoal Fabric ,0,0,1,0,0,0,0,0,0,1
5,2018-07-30,Charcoal Fabric ,0,1,0,0,0,0,0,0,1,0
5,2018-07-30,Charcoal Fabric ,0,1,1,0,1,1,0,1,0,0
5,2018-07-30,Oak Finish ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,1,1,0,0,1,0,0,0,0,0
5,2018-07-30,Walnut Finish ,0,0,0,0,0,0,0,1,0,0
1,2018-07-30,Sandstone Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,1,0,0,0,0,0,0,0,0,0
4,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,1,0,0,0,0,0,0
3,2018-07-30,Charcoal Fabric ,0,0,1,0,0,0,0,1,0,0
5,2018-07-30,Walnut Finish ,0,1,0,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,0,0,1,0,1,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,1,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,0,0,0,1,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,0,0,0,0,0,0,0,1,0,0
2,2018-07-30,Heather Gray Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Oak Finish ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,0,0,0,0,0,1,0,1,0,0
4,2018-07-30,Charcoal Fabric ,0,1,0,0,1,0,0,0,1,0
5,2018-07-30,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
4,2018-07-29,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
3,2018-07-29,Heather Gray Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,1,1,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,1,0,0,0,0,0,0
2,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
3,2018-07-29,Charcoal Fabric ,0,0,0,0,0,1,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
3,2018-07-29,Heather Gray Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,1,1,0,0,0,0,0,1,0,0
5,2018-07-29,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
4,2018-07-29,Heather Gray Fabric ,0,0,0,0,0,0,0,0,0,1
5,2018-07-29,Charcoal Fabric ,0,0,0,0,1,0,0,0,0,0
5,2018-07-29,Sandstone Fabric ,1,0,0,0,0,0,0,0,0,0
4,2018-07-29,Sandstone Fabric ,1,1,0,0,0,0,1,1,1,0
5,2018-07-29,Sandstone Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,1,0,0,0,0,0,0,0,0
3,2018-07-29,Sandstone Fabric ,0,0,0,1,0,0,0,0,0,1
5,2018-07-29,Charcoal Fabric ,1,0,0,0,1,0,0,0,0,1
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,1,0,0,1,0,0,0,0,0,0
2,2018-07-29,Sandstone Fabric ,0,1,0,0,0,0,1,0,0,0
4,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
4,2018-07-29,Heather Gray Fabric ,1,0,0,0,0,1,1,1,0,0
4,2018-07-29,Charcoal Fabric ,0,0,0,0,0,1,0,0,0,0
5,2018-07-29,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,1,0,0,0,1,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
4,2018-07-29,Heather Gray Fabric ,0,0,0,1,0,0,0,1,1,0
5,2018-07-29,Heather Gray Fabric ,1,1,0,1,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,1,0,0,1,0,1,0,0,1
5,2018-07-29,Charcoal Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Sandstone Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,0,0,0,0,0,0,0,0,0,0
4,2018-07-29,Charcoal Fabric ,0,1,0,0,0,1,0,1,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,1,0,0,0,0,0
4,2018-07-29,Heather Gray Fabric ,0,1,0,0,0,0,0,0,0,0
4,2018-07-29,Charcoal Fabric ,1,1,0,0,0,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,1,0,0,1,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,1,0,0,0,0,0,1,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,1,1,1,1,0,0,1,0,0
5,2018-07-29,Sandstone Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Sandstone Fabric ,1,0,0,0,0,0,0,0,0,0
2,2018-07-29,Sandstone Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,1,0,0,1,0,0,0,0
5,2018-07-29,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
4,2018-07-29,Sandstone Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-29,Sandstone Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Sandstone Fabric ,0,1,0,1,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,1,0,0,1,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Sandstone Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
3,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,1,0,1,1
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,1,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
4,2018-07-29,Charcoal Fabric ,0,0,0,1,0,0,0,0,0,0
4,2018-07-29,Charcoal Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
4,2018-07-29,Heather Gray Fabric ,1,1,0,0,0,0,0,1,0,0
5,2018-07-29,Heather Gray Fabric ,1,0,0,1,0,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Sandstone Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
4,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Oak Finish ,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,0,1,0,0,1,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,0,0,0,1,0,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,0,1,0,0,0,1,0,1,0,0
5,2018-07-29,Sandstone Fabric ,0,1,0,0,0,0,0,1,0,0
5,2018-07-29,Charcoal Fabric ,0,1,0,0,1,1,0,0,0,0
5,2018-07-29,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,1,0,0,1,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,1,0,0,0,0,1,0,0,0,0
5,2018-07-29,Sandstone Fabric ,0,0,0,1,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,1,0,0,0,0,0,0,1,0,0
5,2018-07-29,Sandstone Fabric ,0,1,0,0,0,0,0,1,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
4,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,1,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,1,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,1,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Sandstone Fabric ,0,1,0,1,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,1,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
4,2018-07-29,Heather Gray Fabric ,0,0,1,0,0,0,1,0,0,0
2,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
4,2018-07-29,Sandstone Fabric ,0,1,0,0,1,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,1,0,0,0,0,1,0,0,0,0
5,2018-07-29,Sandstone Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-29,Sandstone Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,1,0,0,1,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,1,0,1,0,0,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,1,0,1,0,0,0,1,0,0,0
5,2018-07-29,Charcoal Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,1,0,0
5,2018-07-29,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Sandstone Fabric ,1,1,0,0,0,0,0,0,0,0
4,2018-07-29,Sandstone Fabric ,0,0,0,0,0,1,0,1,0,0
5,2018-07-29,Heather Gray Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,0,1,0,0,0,0,0,0,0,0
4,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,1,0,0,0,0,0,0
3,2018-07-29,Heather Gray Fabric ,0,0,0,0,0,0,1,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,0,0,0,1,0
5,2018-07-29,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Charcoal Fabric ,0,0,0,0,0,1,0,0,0,0
5,2018-07-29,Heather Gray Fabric ,0,1,0,1,0,0,0,0,0,0
4,2018-07-28,Charcoal Fabric ,0,0,1,0,0,1,0,0,0,0
5,2018-07-28,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-28,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-28,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-28,Heather Gray Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-28,Heather Gray Fabric ,0,0,1,0,0,0,0,0,0,0
3,2018-07-28,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-28,Heather Gray Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-28,Charcoal Fabric ,1,0,0,0,0,1,0,0,0,0
1,2018-07-28,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-28,Charcoal Fabric ,0,0,0,1,0,0,0,1,0,0
5,2018-07-28,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
4,2018-07-28,Charcoal Fabric ,0,0,0,0,1,0,0,0,0,0
5,2018-07-28,Charcoal Fabric ,0,1,0,0,1,0,0,0,0,0
5,2018-07-28,Charcoal Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-28,Charcoal Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-28,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-28,Charcoal Fabric ,0,1,0,0,0,0,0,0,1,0
5,2018-07-28,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-28,Charcoal Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-28,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-28,Charcoal Fabric ,1,0,0,1,0,0,0,0,0,0
5,2018-07-28,Heather Gray Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-31,Black  Spot,0,0,0,0,0,0,0,0,0,0
4,2018-07-31,White  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Spot,0,0,0,0,0,0,0,0,0,0
4,2018-07-30,Black  Spot,0,0,1,0,0,0,0,0,0,0
4,2018-07-30,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Spot,1,1,0,0,0,0,1,0,0,0
5,2018-07-30,White  Spot,1,0,1,0,0,0,0,0,0,0
4,2018-07-30,Black  Spot,1,1,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Spot,0,0,0,1,0,0,0,0,0,0
2,2018-07-30,Black  Spot,0,0,1,0,0,0,0,0,0,0
4,2018-07-30,Black  Spot,0,1,1,0,0,0,1,0,0,0
5,2018-07-30,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,White  Spot,0,0,1,1,0,0,0,0,0,0
5,2018-07-30,White  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Spot,1,1,0,0,1,0,0,0,0,0
5,2018-07-30,White  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,White  Spot,0,0,1,0,0,0,0,0,0,0
4,2018-07-30,White  Spot,0,0,1,0,0,0,0,0,1,0
5,2018-07-30,White  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Spot,1,0,0,0,0,0,0,0,0,0
1,2018-07-30,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,White  Spot,1,0,0,0,0,0,0,0,0,0
4,2018-07-30,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,Black  Spot,0,0,1,0,0,0,0,0,0,0
4,2018-07-30,Black  Spot,0,1,1,0,0,0,0,0,1,0
5,2018-07-30,White  Spot,1,0,0,1,0,0,0,0,0,0
5,2018-07-30,Black  Spot,0,1,0,0,1,0,0,0,0,0
5,2018-07-30,Black  Spot,1,0,0,0,0,0,0,0,0,0
3,2018-07-30,White  Spot,0,0,1,0,0,0,0,1,1,0
5,2018-07-30,Black  Spot,0,0,0,1,0,0,0,0,0,0
5,2018-07-30,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Spot,1,1,0,0,0,0,0,0,0,0
5,2018-07-30,White  Spot,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,Black  Spot,1,0,0,1,0,0,0,0,0,0
5,2018-07-30,White  Spot,0,0,0,0,0,0,0,0,0,0
4,2018-07-30,Black  Spot,0,0,0,0,0,1,0,0,0,0
4,2018-07-30,Black  Spot,0,0,0,0,0,0,0,1,0,0
5,2018-07-30,White  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,White  Spot,0,1,0,0,0,0,0,0,0,0
4,2018-07-30,Black  Spot,0,0,0,0,0,0,0,0,0,0
4,2018-07-30,Black  Spot,0,0,1,0,0,1,0,0,0,0
5,2018-07-30,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Spot,0,0,0,1,1,1,0,1,0,1
1,2018-07-30,White  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,White  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Spot,1,0,0,0,0,0,1,0,0,0
5,2018-07-30,White  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Spot,1,0,0,0,0,0,0,0,0,0
4,2018-07-30,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Spot,0,0,0,0,0,0,0,0,0,0
2,2018-07-30,Black  Spot,0,0,0,0,1,0,1,0,0,1
5,2018-07-30,White  Spot,0,0,0,0,0,1,0,0,0,0
5,2018-07-30,Black  Spot,1,1,0,0,0,0,0,0,0,0
5,2018-07-30,White  Spot,1,0,0,0,0,0,1,0,0,0
4,2018-07-30,Black  Spot,0,0,0,0,0,0,0,0,0,0
4,2018-07-30,White  Spot,0,0,0,0,1,0,0,0,0,1
5,2018-07-30,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Spot,0,0,1,0,0,0,0,0,0,0
1,2018-07-30,White  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,White  Spot,0,0,0,0,0,0,0,0,0,1
5,2018-07-30,White  Spot,1,0,0,1,0,0,0,0,0,0
4,2018-07-30,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,Black  Spot,1,1,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Spot,1,0,0,1,0,0,0,0,0,0
1,2018-07-30,White  Spot,0,0,0,0,0,0,0,0,0,0
